SpongeBob," Don't worry, Squiddy, old-pal. That's what friends are for.  So dumb Patrick fell asleep on ya, huh? Some friend. A real friend would perform for you!"
Squidward, You play?
SpongeBob," Are you kidding? I've been playing bassinet for years!  Give me an A, buddy!  Squidward is my best friend in the world.  Squidward is my best friend in the sea..."
SpongeBob,  Squidward...
Patrick,  Likes Patrick more than SpongeBob.  Oh!
SpongeBob,"  And Patrick is a dirty, stinky, rotten friend stealer!  Umm, I can fix this. "
Squidward, Grrrrrryehhhhherrrryeh! 
SpongeBob," ...So, uhh, I'll see you tomorrow, Squidward! Call me!"
Squidward, Yech! That was disgusting! I feel like I need to scrub myself. 
Patrick," Hey, buddy. I warmed it up for ya. "
Squidward, Patrick! Get out! And put some clothes on! 
SpongeBob," What's the matter, Squidward, old buddy?  Oh, ho-ho, so this is what I find, huh? My best friend and my ex-best friend and...  ...rubber bath toys!"
Patrick,"  Oh, yeah?! Well, he was my friend first!"
SpongeBob,"  You're just a backbiting, backstabbing silly blob of..."
Squidward,  This can't be happening to me! 
SpongeBob and Patrick, Squidward?!
SpongeBob, Buddy?!
Patrick, Squidward?!
SpongeBob," Where'd ya go, friend?"
Patrick," Where are ya, ol' buddy?"
Squidward,"  Oh, this is nuts! I need a plan to get those two back together and outta my hair!"
SpongeBob,  Squidward.  A dinner party? I'd love to!  Did you miss me?
Squidward, Come on in! You look stunning. 
SpongeBob," I'd much rather dine with you than that lousy...  Say, what gives? I'm not sitting near that maniac!"
Patrick, Me neither! This was a setup!
Squidward, I thought you two were my best friends.
SpongeBob and Patrick, I am your best friend!
Squidward,"  Well, how about some soda, guys? "
SpongeBob," Yes, please!  Thanks, friend.  "
Patrick, How about some for your best friend? 
SpongeBob," Thanks, best friend! "
Patrick," Can I have some now, buddy?"
SpongeBob," Wait, I need some more! "
Patrick, I still didn't get any! 
SpongeBob, There ya go. More please! 
Patrick,  Squidward!
SpongeBob,  Squidward!
Patrick,"  Hey, Squidward!"
SpongeBob,  Squidward!
Patrick,  Squidward!  Squidward!
Squidward, Patrick! Your glass is full!
Patrick," Oh, yeah..."
SpongeBob,  Squidward!
Patrick,"  Hey, Squidward!"
SpongeBob,  Squidward!
Patrick,  Squidward!
SpongeBob,  Squidward!
Patrick,"  Hey, Squidward!"
SpongeBob,  Squidward!
Patrick,"  Hey, Squidward!"
SpongeBob,  Squidward!
Patrick,  Squidward!
SpongeBob,  Squidward!
Patrick,"  Hey, Squidward!"
SpongeBob and Patrick,  Squidward!
Squidward," Sorry, boys, I'm all out of pop. I'm gonna go get some more.  Why don't you just stay here and chat?  I should just walk away right now.  What a surprise... I invited them in, and I left them alone. Well, Squidward, what have we learned today? "
SpongeBob," Guess what, Squidward? "
Patrick, Me and SpongeBob are friends again!
Squidward," Great, now go be friends somewhere else."
SpongeBob, Don't you want us to help you clean this up a little?
Squidward, No! Out! 
SpongeBob," Psst, I think he's jealous."
Patrick, How pathetic. 
Squidward," Ohhhhh, my back."
SpongeBob,"  This is it, Gary!"
Gary," Meow.  The big boating exam is today! I've never felt so capable!  I'm ready, I'm ready, I'm ready. Squidward! Squidward!"
Squidward, What?
SpongeBob," I'm ready, Squidward! "
Squidward, Ready to move?
SpongeBob," No, I'm ready to pass my boating test.  I'm ready, I'm ready, I'm ready...  I'm ready-eady-eady-eady-eady-eady-eady-eady-ready. Well, pal, I won't be needing you anymore.  I'm ready, I'm ready, I'm ready! Oh, yeah! I'm ready!"
Gus," Whoo-hoo-hoo-hoo! Yes! Hey, I just got my license!"
SpongeBob,"  Hey, I'm getting mine next!"
Gus," Hey, I doubt it! "
SpongeBob," Okay, see you on the road. I'm ready! Here I come, Mrs. Puff! I'm ready, I'm ready, I'm ready, I'm ready, I'm ready, I'm ready, I'm ready. "
Mrs. Puff,  I'm not ready. 
SpongeBob," Hi, Mrs. Puff! Today is the day I'm going to pass my boating exam!"
Mrs. Puff,"  We'll see about that, SpongeBob. First we must..."
SpongeBob, First I must pass the oral exam. I am confident in my abilities to successfully succeed.
Mrs. Puff," I know. Okay, #1 What is the front of the boat?"
SpongeBob, The bow. 
Mrs. Puff, What is the back?
SpongeBob, Stern. 
Mrs. Puff, #3 Right is...
SpongeBob, Starboard.  Port. Skipper. Deck. Cabin. Galley. Keel. 1924. 
Mrs. Puff," You've passed the oral test. What a surprise!  Now it's time to once again take the driving portion of the exam. Okay, SpongeBob, get in the boat."
SpongeBob," Oh, in this boat right here?  Is it time already?"
Mrs. Puff," Get in the boat, SpongeBob."
SpongeBob," Oh yeah, absolutely. "
Mrs. Puff," All you have to do is get on the track.  Okay, SpongeBob, what's the first thing you do?"
SpongeBob, 1924?
Mrs. Puff," No, no. First thing is to start the boat.  SpongeBob? SpongeBob? Relax, it's only the boat."
SpongeBob, The boat?
Mrs. Puff," Okay, now what do you do next?"
SpongeBob, Floor it?
Mrs. Puff," Yes... no, no! Don't floor it."
SpongeBob, Floor it?
Mrs. Puff," No, no, don't, don't floor it."
SpongeBob," Okay, floor it."
Mrs. Puff," No! No!  Oh, SpongeBob, why?"
Fred, My leg...my leg!
SpongeBob,"  I don't know why, Gary. I don't know. I'm tired of failing that boating test. I've already taken it thirty-seven times."
Gary, Meow.
SpongeBob," Okay, thirty-eight. "
Gary,  Meow.
SpongeBob," No, Gary, I'm not walking."
Patrick,"  SpongeBob, this is star ranger, over."
SpongeBob,"  What is it, Patrick?"
Patrick,  I got a surprise for you.
SpongeBob,"  Oh, Patrick, I'm not in the mood."
Patrick,  Get out of bed. 
SpongeBob,"  Okay, now what, Patrick?"
Patrick,  Go to your closet for a surprise. 
SpongeBob,"  Okay, I'm at the closet."
Patrick,  Listen carefully. What's pink and square at the same time?
SpongeBob,"  I don't know, Patrick. "
Patrick, Patrick SquarePants!
SpongeBob," Pat, don't do that.  I've got too much to worry about."
Patrick, What's the problem?
SpongeBob, I can't pass my boating exam. I've taken it thirty-seven...
Gary, Meow.
SpongeBob," ...uhh, thirty-eight times. I know all the answers...  ...until I get behind the wheel. I just need something to help me think straight."
Patrick, Thinking straight is what I do. You drive and I'll do all the thinking for you. 
SpongeBob, How are we going to do that? 
Patrick," Come in, SpongeBob. Hello? Hello?"
SpongeBob," Hey! I can hear you in my head! This is great! While I'm taking the test, you can give me all the answers.  Wait a minute, Patrick. Won't I look silly with this antenna coming out of my head? "
Patrick,"  Pat to Sponge, Pat to Sponge, testing, testing.  Testing, testing, testing, testing, testing, testing! Testing!  Testing!  Test. Do you read?!"
SpongeBob," Sponge to Pat, I read you loud and clear, over."
Patrick,"  Got your apple ready?  Lucky undergarments? Hold on. Hold on.  Bingo! Underwear, apple, and me. You're ready to get that license. Uh-oh, here comes Mrs. Puff! Act natural. "
SpongeBob, Moo.
Patrick,"  No, no, get in the boat!  Give her the apple. "
SpongeBob," Here you go, ma'am. "
Mrs. Puff, Let's get this over with.  What's the first thing you do? 
SpongeBob, Uhh...
Patrick,  Start the boat. 
SpongeBob, Mrs. Puff. Mrs. Puff!
Mrs. Puff, Whoa-ho! Huh? What?
SpongeBob," It's okay, it's only the boat."
Mrs. Puff, The boat? You started the boat?
SpongeBob, I... I think so.
Mrs. Puff, Oh. Well... what's the second thing you do?
SpongeBob, 1924?
Patrick,"  No, no, put it in drive."
SpongeBob, Put it in drive?
Mrs. Puff," Yes, yes, yes!  Put it in drive. Then what?"
SpongeBob,  Floor it?
Mrs. Puff, No!  No!
Patrick,"  Freeze, mister!  Big toe. "
Mrs. Puff," Oh gracious. Oh gracious! Oh-oh. Ha-ha! Ah, we haven't crashed yet."
Patrick,"  Okay, you're coming to your first turn. "
Mrs. Puff," Oh no, the first turn. Please, tell me you know what to do at the first turn!"
Patrick,  Left! 
Mrs. Puff, Oh!
Patrick,  Right! 
Mrs. Puff," Oh! Oh my, this is splendid, SpongeBob. You're doing fine."
Mrs. Puff," Splendid! Wonderful!  There's the finish line. It's unbelievable. You've shown the most spectacular improvement of any student I've ever seen. What's your secret? A little radio in your head?  Oh, and under that hat is some kind of, uhh, antenna?  And some guy miles away from here is giving you all the answers?  Oh, yes, but that would be cheating. "
Patrick, Cheating! 
SpongeBob, I'm cheating?! Mrs Puff!
Mrs. Puff," Yes, my star pupil?"
SpongeBob, I think I'm cheating.
Mrs. Puff," What's that, dear? "
SpongeBob, I think I am cheating!
Mrs. Puff, You've... you've let go of the wheel.
SpongeBob, I do have an antenna under my hat!  There is a guy giving me all the answers! It's all true!  I'm cheating! I'm cheating! I'm cheating!
Patrick, What?! 
SpongeBob," I'm sorry, Mrs. Puff! I'm sorry!"
Mrs. Puff,"  The wheel, SpongeBob! The wheel..."
SpongeBob, Cheating... I'm a cheater! Cheater...
Mrs. Puff," No, no, no! It's quite alright! You can cheat that way!"
SpongeBob, No... I'm cheating...!
Mrs. Puff," At least, SpongeBob..."
SpongeBob, Cheating!
Mrs. Puff, Cheat that way!
SpongeBob," I'm a cheater, cheater, pumpkin eater!"
Mrs. Puff, It's okay to cheat today!
SpongeBob, No...!
Mrs. Puff, That way! Cheat that way!
SpongeBob, Cheater...! 
Mrs. Puff,"  Oh, SpongeBob, why?"
SpongeBob," Mrs. Puff, I think I cheated."
Fred, My leg!
SpongeBob," Uhh, I'm sorry for letting you down again, Mrs. Puff."
Mrs. Puff," It's okay, SpongeBob, you didn't mean it. Okay, boys, take me away. "
SpongeBob," Don't worry, Mrs. Puff. I'll try harder next semester.  It'll be great!  Only now I don't even have my bike."
Gary,  Meow.
SpongeBob," Gary! My bike! You found it! This sponge is still mobile!  Alright, let's go surprise someone at the hospital!"
Squidward,"  Hurry up with those chairs, SpongeBob. It's after closing and I'd like to go home."
SpongeBob," I got it, I got it! Coming. "
Squidward," Hello? Sorry, sir, we're close... "
Mr. Krabs," Ahoy, there, Krusty Krab. How could I help you?  Pizza?  Um... Of course we have pizza."
Squidward," Uhh, Mr. Krabs..."
Mr. Krabs, Our delivery Squid will bring it right over. 
Squidward," Mr. Krabs, we don't serve pizza.  We don't deliver."
Mr. Krabs," We don't deliver,  but you do."
Squidward, Can't you just get SpongeBob to do it?
Mr. Krabs, Great idea! Take him with you. 
Squidward, That's not what I had in mind!
SpongeBob, Front end... check. Antenna...  check. Bumper... check. Bumper sticker...  ...check.  Tire pressure!  ...check. Vehicle inspection complete! We're really making history here Squidward. That lucky customer is going to get the first Krabby Patty Pizza ever.
Squidward," Good, then you drive."
SpongeBob, I can't. I'm still in Boating School.
Squidward," Come on, SpongeBob. It's just around the corner."
SpongeBob," Well, yeah, but..."
Squidward, Just do what you do in school.
SpongeBob," Well, okay. Wait, don't tell me."
Squidward, Back it up.
SpongeBob, What?
Squidward, Back... it up.
SpongeBob," Right, back... it up. "
Squidward, Back it up!
SpongeBob," Okay, okay."
Squidward," Shift into reverse, SpongeBob!"
SpongeBob," Reverse? Oh, yeah, reverse.  and 뒤로가 ]"
Squidward, Back it up!
SpongeBob,  Backing up! Backing up! 
Squidward,"  No! SpongeBob! You did it wrong! Gimme the wheel, SpongeBob. Give me the wheel! Give me it!"
SpongeBob, Backing up! Backing up! Ba-a-a-a-a-a-a-a-a-a-a-a-ack-i-i-i-i-i-ng up!  Backing up. Backing up. Backing up.  Backing up.
Squidward, Well... you backed up. And you know what? I think were out of gas. And you know what else?  We're in the middle of nowhere!
SpongeBob, And you know what else else? I think the pizza's getting cold.
Squidward," And the pizza's cold? Oh, the pizza's cold. Not the pizza! Oh, how could it get any worse?! "
SpongeBob," Well, we can still deliver it on foot. "
Squidward," Ow, ow, ow."
SpongeBob,  The Krusty Krab pizza is the pizza for you and me. The Krusty Krab pizza is the pizza...
Squidward, ...And my feet are killing me. Whoa.  SpongeBob? What are you doing?
SpongeBob,  Its an old pioneer trick. I saw it in a movie once.
Squidward," SpongeBob, this is no time for..."
SpongeBob," Shh, shh, shh. It's working."
Squidward, What is it?
SpongeBob,  Truck! 16 wheels. Now I can show you how the pioneers hitchhiked.  Whee... eee... 
Truck Driver, Crashin' frashin' break dancers! 
Squidward, He's stopping! He's stopping! 
SpongeBob,  The Krusty Krab pizza is the pizza for you and me. The Krusty Krab pizza  is the pizza free delivery. The Krusty Krab pizza is the pizza very ta-asty. 
Squidward," Will you let go of that stupid pizza, already?!"
SpongeBob,"  I can't, it's for the customer!"
Squidward," Well, who cares about the customer?!"
SpongeBob, I do!
Squidward," Well, I don't!"
SpongeBob,  Squidward! 
Squidward, Let go of that pizza!
SpongeBob, No! 
Squidward," Ow.  SpongeBob, let go of that pizza!"
SpongeBob, No! It's for the customer!
Squidward, SpongeBob! Let go of the pizza! 
SpongeBob, No!
Squidward," SpongeBob!  Hang onto the pizza!  Hey! Hey!  Where's the road? Where's the road?  We're doomed! How are we gonna get home, which way do we go?  What are we gonna do now! There's no road here!"
SpongeBob, I think town's this way. 
Squidward," Oh, don't tell me, Jethro. The pioneers?"
