"Season","Episode","Character","Line"
"11","8","Cartman","Oh, oh, no, don't worry about it, Kyle. Now I understand. I've learned to deal with intolerance. Dumbshit douche bag! And it means a lot that you're standing here apologizing with your dad and lovely mother.  Fat Jew! Jew bitch!
"
"11","8","Cartman","Dear Mr. Hansen, 
I have Tourettes and I want the world to understand what it's like. Won't you do a special report on me so that the world can learn to ACCEPT us instead of just laugh? Donkey Boner!!! 
Eric Cartman
"
"11","8","Cartman","Yes. It's all finally come to fruition.  The final cog in my... master plan.  This Saturday I will go on national television, live. I will say ...horrible things on the air.  Despicable things. And people will call me brave.
"
"11","8","Cartman","Then the game is on, Kyle.
"
"11","8","Cartman","Hm. That was... weird.
"
"11","8","Cartman","No, no problem. I just need to- my cousin and I touched each other's  AAAA no, NAAAA!  I just... no I... I just want to thank everyone for coming- my cousin and I touched wiener- we wiener we, weenter! Winter is a cold time of year.  Ah, I need to be going now.
"
"11","8","Cartman","My uh, my grandma just died, so I have to go to Memphis- That's not true. My grandma's fine.
"
"11","8","Cartman","I'm, I'm telling you that I'm not doing the show?
"
"11","8","Cartman","Oh, I don't wanna take a seat!
"
"11","8","Kyle","Tango, this is Foxtrot. Are you in position?
"
"11","8","Kyle","Surprise, fatass!
"
"11","8","Kyle","What?
"
"11","9","Randy","How painful is ""painful""?
"
"11","9","Randy","Yeah, I-naw, I'm totally fine now.
"
"11","9","Randy","You wanna see it?
"
"11","9","Randy","The guys agree, Sharon: it could be a record holder.
"
"11","9","Randy","Uhh, mostly P.F. Chang's. General Tso's Chicken... Oh and uh, and a lot of uh Aunt Jemima's Frozen Sausage Biscuits in the morning.
"
"11","9","Stan","Dad, um, I think dinner's almost ready.
"
"11","9","Randy","You're welcome.  And I just,.. I know that this late in my life I'll never come so close to finally having ...meaning.
"
"11","9","Randy","Oh, that's real mature, Sharon! Just act like everything's funny! It's a big joke to you, isn't it?! Just a big joke!  Don't touch me! 
"
"11","9","Randy","Nooo. I can't go through all that again. It's too much.
"
"11","9","Randy","Can I, can I see it?
"
"11","10","Kyle","Just admit you were lying, Cartman, so that everyone can go home!
"
"11","10","Kyle","Yeah, and if you couldn't prove there was a leprechaun, you have to give me ten dollars! Now just pay up and stop being stupid!
"
"11","10","Cartman","Tell me where the gold is or you die!  Slow! 
"
"11","10","Cartman","Hello, Mr. Broflovski, Ike. Nice evening, isn't it? Well Kyle, shall we go up to your room for a few minutes.
"
"11","10","Stan","...What do you know about the leprechaun?
"
"11","10","Butters","Ah, all right then.
"
"11","10","Stan","Well he said there was gonna be a- ...that there was... gonna be a-
"
"11","10","Kyle","STAN, WE HAVE TO GET OUT OF HERE! 
"
"11","10","Kyle","...And then it got attacked by terrorists?
"
"11","10","Stan","Yeah! How'd you know?
"
"11","10","Kyle","What did they say??
"
"11","10","Butters","Praise to the mighty Allah. His divine grace a-and will have brought forth this day.  Oh jeez!  Uhhh, nnow see, your safety is at our whim. This is the price you pay, America! You have defiled Allah, and now we will turn your imagination against you! Death to the Infidels!  Can I go now?  Stan! Kyle! Could you could you get me out of here?? 
"
"11","10","Butters","Uh, excuse me? Uh Mr. Terrorist, sir?  Uh, I'm actually not imaginary, a-and um, my p-my parents are gonna ground me if I don't get back-  Aaah!  Okay, sorry. Uh sorry.
"
"11","10","Butters","Uh what's the Barrier?
"
"11","10","Butters","Me?? Woo, what am I supposed to do?
"
"11","10","Cartman","Thanks for coming, everyone. The big moment is almost here, as soon as Kyle arrives.
"
"11","10","Stan","Dude, do you really have to do it?
"
"11","11","Stan","What is this place?
"
"11","11","Butters","Hold on, fellas!
"
"11","11","Butters","WAAAA! It's Alien!  Predator! Wha?  Huh?  WAAAAAH! HAAAAAAAA! 
"
"11","11","Stan","The Imagination song?
"
"11","11","Cartman","Hello Kyle! Thought you could get out of your responsibilities, huh?!
"
"11","11","Kyle","Stan?
"
"11","11","Stan","Dude, you did make a deal... 
"
"11","11","Cartman","Theee conference room is which way? 
"
"11","11","Kyle","Cartman, do you even know what's going on? We went to Imaginationland, terrorists attacked it, and now the government is about to-
"
"11","11","Kyle","Just get to it already!
"
"11","11","Stan","Wait, woodland critters... 
"
"11","11","Cartman","No, you're right, Kyle. A higher depth of field will make sure everything stays in focus.  There we go.  Now, Kyle, when you're sucking my balls, are you gonna think about how right I was about the leprechaun, or are you just gonna try and focus on how rough and salty my balls feel in your mouth?
"
"11","11","Cartman","No! Goddammit no!
"
"11","11","Kyle","AAAAAAAAAAAA- 
"
"11","11","Cartman","No! Kyle can't die. 
"
"11","11","Cartman","Zap him again!  Do it!
"
"11","12","Cartman","What's happened? Well, let's see: You bet me that I couldn't prove that leprechauns were real. And if I could prove it, you had to suck my balls, I believe.
"
"11","12","Cartman","Oh, he got sucked through that portal thing and they're gonna nuke it now.  So are you all set for your big photo shoot, Kyle?
"
"11","12","Butters","How?
"
"11","12","Butters","AAAAAAAAA! No, nonono, no no no! 
"
"11","12","Butters","GAA HAA!
"
"11","12","Kyle","Oh for the love of God!
"
"11","12","Stan","Hello? Can anybody hear me?
"
"11","12","Kyle","Dude, what's happening?
"
"11","12","Stan","I'm in like a gumdrop forest. I just saw Strawberry Shortcake tied up and dead with pee in her eye.  Ha-hang on. I think something really big is about to go down.
"
"11","12","Butters","Santa. Saaanta.
"
"11","12","Cartman","How does that look? Can you see my balls and the sundae in frame?
"
"11","12","Kyle","Oh no.
"
"11","12","Cartman","...What?
"
"11","12","Cartman","We had a DEAL KYLE!
"
"11","12","Cartman","Look, maybe they're all part of the same thing. Santa and Jesus and hell and- leprechauns. Maybe they're all real in the same wway, right?
"
"11","12","Kyle","Hi Superman.
"
"11","12","Cartman","Goddamnit, you stupid assholes are going to ruin everything!
"
"11","12","Cartman","Kyle?
"
"11","12","Kyle","You have to stop!
"
"11","12","Kyle","Cartman, don't!
"
"11","12","Cartman","Oh, look at you go, Kyle! Oho, you dirty girl! You LOVE those balls. 
"
"11","13","Randy","Ohhh.
"
"11","13","Stan","Dude, listen to that video crowd! They love us! 
"
"11","13","Cartman","Uhh, that's gay, Mr. Marsh.
"
"11","13","Randy","But... But this is real.
"
"11","13","Stan","Alright, let's try to score 60,000 points this time. 
"
"11","13","Butters","They're gonna do it!
"
"11","13","Randy","You're not rock stars! This is just a stupid plastic controller! 
"
"11","13","Stan","Yeah?
"
"11","13","Kyle","Oh my God!
"
"11","13","Kyle","Dude, we've arrived. We're super, awesome, and cool.
"
"11","13","Stan","Yeah. Life is finally going to not suck so hard for us.
"
"11","13","Stan","But, Kyle and I always play together. We both chipped in for the game system.
"
"11","13","Kyle","Buy me out?! What are you saying?! What makes you so high and mighty you can buy me out?!
"
"11","13","Stan","Don't put this all on me, Kyle!
"
"11","13","Cartman","Oh my God this is so awesome.
"
"11","13","Kyle","I guess I didn't realize it was just about the points. 
"
"11","13","Stan","Dude, this is awesome.
"
"11","13","Stan","Yeah, I practiced last night! Just shut up and play!  No no, you know what?! Screw this!  I'm not playing this song! Why did you pick this stupid song?!
"
"11","13","Stan","We're playing what I want, and I'll select a different song!
"
"11","13","Stan","Man...
"
"11","13","Stan","No problem.
"
"11","13","Kyle","I appreciate what you're trying to do, Mick, but I ain't a charity case yet.
"
"11","13","Stan","The dragon. Where did it go?
"
"11","13","Stan","Aw Goddammit! Dad, get off our Xbox!
"
"11","13","Butters","Heh, okay, but I get to be the one that betrays you after the sex and drug party. 
"
"11","14","Stan","Dude, Butters, calm down.
"
"11","14","Cartman","All right, Bebe, let's see the list.
"
"11","14","Cartman","Fuck you Bebe! Fuck you bitch!
"
"11","14","Cartman","Never mind, because we are going to Plan B, one that I call ""Operation: Cannot Possibly Fail A Second Time."" When Nelly leaves the cafeteria for recess, Kenny will jump in front of her and spit on the ground.
"
"11","14","Cartman","Tape it to the wall, Kenny! Jason, watch the door! 
"
"11","14","Cartman","What?! That's bullcrap! 
"
"11","14","Kyle","No way.
"
"11","14","Kyle","I got voted the ugliest boy in the whole class?
"
"11","14","Stan","Who cares what dumb girls think, right? 
"
"11","14","Butters","Whoopie! 
"
"11","14","Kyle","Oh God! I do?
"
"11","14","Cartman","Dude, Kyle. Can you hear me? They totally think I'm hotter than you are.  Kyle! Kyle, I'm more attractive.  Kyle?
"
"11","14","Stan","Just for a minute. Over here. 
"
"11","14","Stan","I have no idea what you're talking about.
"
"11","14","Stan","What's going on?
"
"11","14","Stan","Wendy! 
"
"12","1","Cartman","What?
"
"12","1","Cartman","Uh. It's over?
"
"12","1","Cartman","You were right, doctor! Everything is okay!
"
"12","1","Butters","Oh no.
"
"12","1","Kyle","...No. Way.
"
"12","1","Cartman","God damn it, this sucks ass!
"
"12","1","Cartman","So this is it?
"
"12","1","Stan","Well, did... Elton John sing a song for you?
"
"12","1","Cartman","...No, as a matter of fact, Jimmy Buffett came instead.  Oh yeah, it's real fuckin' funny, Kyle!
"
"12","1","Cartman","Jesus Christ, can you believe that asshole?!
"
"12","1","Stan","Not me! That's, uh, kinda what he thinks.
"
"12","1","Cartman","Nobody deserves this illness, Stan, Kenny! Nobody! It's awful! And maybe somebody needs to teach Kyle how to have some compassion!
"
"12","1","Butters","Okay, but... what are you going to do?
"
"12","1","Cartman","Butters, helping people who have AIDS is one of the most important things you can do.
"
"12","1","Butters","Oh yeah, uh-well I guess that's true.
"
"12","1","Cartman","Yeah, I've sneaked into Kyle's room lots of times.  You think HIV is something to be laughed at, Kyle? Well...  let's just see how funny it is now, asshole. 
"
"12","1","Kyle","No! No God damn it no! I'm telling you you're wrong! There, there's no way I can have HIV! Unless maybe...  Oh my God. That son of a bitch! 
"
"12","1","Cartman","Pass me the ball!  Pass me the ball, Craig, you stupid asshole!  Kyle, what the F?!
"
"12","1","Kyle","Why do I have HIV?!
"
"12","1","Cartman","Oh, you have HIV, huh Kyle? Guess it isn't so funny now, is it?
"
"12","1","Cartman","Well, Kyle, maybe I was just trying to prove a p-
"
"12","1","Cartman","Kind of.
"
"12","1","Kyle","An apology?!
"
"12","1","Cartman","I'm sorry for giving you AIDS, Kyle.
"
"12","1","Kyle","A tattle-tale?! He infected me with AIDS!
"
"12","1","Cartman","Well Kyle, I guess we're even now. Shall we just call it a truce? Kyle? Shall we call it Even Stevens now?  Kyle, where are you going?
"
"12","1","Kyle","There is no cure, you asshole!
"
"12","1","Kyle","Magic Johnson?
"
"12","1","Cartman","Ah, sir, you don't understand. We have to see Magic Johnson right away. You see, we have AIDS.
"
"12","1","Kyle","Don't. Touch me.
"
"12","1","Kyle","Will you stop it with that?! What part of this is funny to you?!
"
"12","1","Kyle","Knock it off! Right now! This isn't funny! At all!
"
"12","1","Cartman","What? No. No.  Kyle, no!
"
"12","2","Cartman","That's enough to buy slaves!
"
"12","2","Cartman","Sweet!
"
"12","2","Butters","Hokay. 
"
"12","2","Kyle","A hundred thousand for a picture of Britney peeing on a ladybug. Imagine what a photo of her crapping on a squirrel is worth!
"
"12","2","Butters","Not me! I'm a squirrel!
"
"12","2","Kyle","Ahall right!
"
"12","2","Kyle","How could we know she would... Aw we suck so hard.
"
"12","2","Stan","We don't wanna upset her, we just want to tell her that we're sorry.
"
"12","2","Stan","She doesn't have any lips!
"
"12","2","Kyle","Dude, where in the world can Britney Spears go where nobody will bother her?
"
"12","2","Stan","I know where.
"
"12","2","Stan","Dude, they're never gonna let us through.
"
"12","2","Stan","You doing okay, Ms. Spears? 
"
"12","2","Kyle","NO!
"
"12","2","Stan","All right, enough already! This has all gone on long enough!
"
"12","3","Kyle","Kenny, all you did after the cat peed in your face was start running around in circles cheering.
"
"12","3","Stan","Yeah, and then you ran through town screaming and started tearing off all your clothes.
"
"12","3","Kyle","Yeah, and he was out sick yesterday too. Guys...  I think Kenny isn't here because he's at home cheesing.
"
"12","3","Kyle","Kenny? 
"
"12","3","Stan","Kenny, you home? 
"
"12","3","Butters","Whoa boy, he's cheesed out of his mind! 
"
"12","3","Kyle","Look at yourself! You've got to lay off the cheese! 
"
"12","3","Kyle","No.
"
"12","3","Cartman","Oh oh no no, I cannot possibly take in another.
"
"12","3","Cartman","Aw, crap- Kenny!  Bad. Kitties.
"
"12","3","Kyle","What?
"
"12","3","Stan","He apparently got to all the cats Cartman's been hiding in his attic.
"
"12","3","Cartman","Mmmmmmmmmm nope. I have no idea what you're talking about, Kyle.
"
"12","3","Kyle","Kenny! 
"
"12","3","Stan","What the hell kind of flowers are those?
"
"12","4","Cartman","No! NOOO!
"
"12","4","Kyle","Huh? Well we don't really have that much money.
"
